#indeks,segment,pozycja,pokrycie
8746,hRSV/A/England/397/2017,8746,465
8747,hRSV/A/England/397/2017,8747,462
8748,hRSV/A/England/397/2017,8748,462
8749,hRSV/A/England/397/2017,8749,462
8750,hRSV/A/England/397/2017,8750,461
8751,hRSV/A/England/397/2017,8751,459
8752,hRSV/A/England/397/2017,8752,457
8753,hRSV/A/England/397/2017,8753,456
8754,hRSV/A/England/397/2017,8754,455
8755,hRSV/A/England/397/2017,8755,455
8756,hRSV/A/England/397/2017,8756,455
8757,hRSV/A/England/397/2017,8757,451
8758,hRSV/A/England/397/2017,8758,449
8759,hRSV/A/England/397/2017,8759,439
8760,hRSV/A/England/397/2017,8760,436
8761,hRSV/A/England/397/2017,8761,436
8762,hRSV/A/England/397/2017,8762,430
8763,hRSV/A/England/397/2017,8763,429
8764,hRSV/A/England/397/2017,8764,429
8765,hRSV/A/England/397/2017,8765,919
8766,hRSV/A/England/397/2017,8766,922
8767,hRSV/A/England/397/2017,8767,921
8768,hRSV/A/England/397/2017,8768,925
8769,hRSV/A/England/397/2017,8769,924
8770,hRSV/A/England/397/2017,8770,935
8771,hRSV/A/England/397/2017,8771,938
8772,hRSV/A/England/397/2017,8772,938
8773,hRSV/A/England/397/2017,8773,945
8774,hRSV/A/England/397/2017,8774,943
8775,hRSV/A/England/397/2017,8775,942
8776,hRSV/A/England/397/2017,8776,947
8777,hRSV/A/England/397/2017,8777,945
8778,hRSV/A/England/397/2017,8778,944
8779,hRSV/A/England/397/2017,8779,942
8780,hRSV/A/England/397/2017,8780,945
8781,hRSV/A/England/397/2017,8781,963
8782,hRSV/A/England/397/2017,8782,963
8783,hRSV/A/England/397/2017,8783,964
8784,hRSV/A/England/397/2017,8784,971
8785,hRSV/A/England/397/2017,8785,971
8786,hRSV/A/England/397/2017,8786,971
8787,hRSV/A/England/397/2017,8787,974
8788,hRSV/A/England/397/2017,8788,974
8789,hRSV/A/England/397/2017,8789,982
8790,hRSV/A/England/397/2017,8790,980
8791,hRSV/A/England/397/2017,8791,980
8792,hRSV/A/England/397/2017,8792,977
8793,hRSV/A/England/397/2017,8793,978
8794,hRSV/A/England/397/2017,8794,980
8795,hRSV/A/England/397/2017,8795,991
8796,hRSV/A/England/397/2017,8796,991
8797,hRSV/A/England/397/2017,8797,993
8798,hRSV/A/England/397/2017,8798,991
8799,hRSV/A/England/397/2017,8799,998
8800,hRSV/A/England/397/2017,8800,998
8801,hRSV/A/England/397/2017,8801,1016
8802,hRSV/A/England/397/2017,8802,1023
8803,hRSV/A/England/397/2017,8803,1019
8804,hRSV/A/England/397/2017,8804,1017
8805,hRSV/A/England/397/2017,8805,1016
8806,hRSV/A/England/397/2017,8806,1014
8807,hRSV/A/England/397/2017,8807,1015
8808,hRSV/A/England/397/2017,8808,1031
8809,hRSV/A/England/397/2017,8809,1034
8810,hRSV/A/England/397/2017,8810,1048
8811,hRSV/A/England/397/2017,8811,1049
8812,hRSV/A/England/397/2017,8812,1055
8813,hRSV/A/England/397/2017,8813,1061
8814,hRSV/A/England/397/2017,8814,1061
8815,hRSV/A/England/397/2017,8815,1055
8816,hRSV/A/England/397/2017,8816,1079
8817,hRSV/A/England/397/2017,8817,1063
8818,hRSV/A/England/397/2017,8818,1070
8819,hRSV/A/England/397/2017,8819,1061
8820,hRSV/A/England/397/2017,8820,1061
8821,hRSV/A/England/397/2017,8821,1060
8822,hRSV/A/England/397/2017,8822,1056
8823,hRSV/A/England/397/2017,8823,1055
8824,hRSV/A/England/397/2017,8824,1055
8825,hRSV/A/England/397/2017,8825,1020
8826,hRSV/A/England/397/2017,8826,1004
8827,hRSV/A/England/397/2017,8827,1014
8828,hRSV/A/England/397/2017,8828,1015
8829,hRSV/A/England/397/2017,8829,1031
8830,hRSV/A/England/397/2017,8830,1027
8831,hRSV/A/England/397/2017,8831,1017
8832,hRSV/A/England/397/2017,8832,461
8833,hRSV/A/England/397/2017,8833,466
8834,hRSV/A/England/397/2017,8834,466
8835,hRSV/A/England/397/2017,8835,466
8836,hRSV/A/England/397/2017,8836,466
8837,hRSV/A/England/397/2017,8837,480
8838,hRSV/A/England/397/2017,8838,485
8839,hRSV/A/England/397/2017,8839,491
8840,hRSV/A/England/397/2017,8840,491
8841,hRSV/A/England/397/2017,8841,495
8842,hRSV/A/England/397/2017,8842,495
8843,hRSV/A/England/397/2017,8843,500
8844,hRSV/A/England/397/2017,8844,504
8845,hRSV/A/England/397/2017,8845,509
8846,hRSV/A/England/397/2017,8846,509
8847,hRSV/A/England/397/2017,8847,517
8848,hRSV/A/England/397/2017,8848,520
8849,hRSV/A/England/397/2017,8849,520
8850,hRSV/A/England/397/2017,8850,523
8851,hRSV/A/England/397/2017,8851,524
8852,hRSV/A/England/397/2017,8852,526
8853,hRSV/A/England/397/2017,8853,526
8854,hRSV/A/England/397/2017,8854,527
8855,hRSV/A/England/397/2017,8855,527
8856,hRSV/A/England/397/2017,8856,532
8857,hRSV/A/England/397/2017,8857,537
8858,hRSV/A/England/397/2017,8858,539
8859,hRSV/A/England/397/2017,8859,539
8860,hRSV/A/England/397/2017,8860,539
8861,hRSV/A/England/397/2017,8861,539
8862,hRSV/A/England/397/2017,8862,539
8863,hRSV/A/England/397/2017,8863,541
8864,hRSV/A/England/397/2017,8864,551
8865,hRSV/A/England/397/2017,8865,565
8866,hRSV/A/England/397/2017,8866,566
8867,hRSV/A/England/397/2017,8867,574
8868,hRSV/A/England/397/2017,8868,576
8869,hRSV/A/England/397/2017,8869,578
8870,hRSV/A/England/397/2017,8870,580
8871,hRSV/A/England/397/2017,8871,578
8872,hRSV/A/England/397/2017,8872,578
8873,hRSV/A/England/397/2017,8873,577
8874,hRSV/A/England/397/2017,8874,571
8875,hRSV/A/England/397/2017,8875,585
8876,hRSV/A/England/397/2017,8876,580
8877,hRSV/A/England/397/2017,8877,580
8878,hRSV/A/England/397/2017,8878,587
8879,hRSV/A/England/397/2017,8879,585
8880,hRSV/A/England/397/2017,8880,605
8881,hRSV/A/England/397/2017,8881,603
8882,hRSV/A/England/397/2017,8882,604
8883,hRSV/A/England/397/2017,8883,570
8884,hRSV/A/England/397/2017,8884,564
8885,hRSV/A/England/397/2017,8885,552
8886,hRSV/A/England/397/2017,8886,549
8887,hRSV/A/England/397/2017,8887,552
8888,hRSV/A/England/397/2017,8888,553
8889,hRSV/A/England/397/2017,8889,547
8890,hRSV/A/England/397/2017,8890,541
8891,hRSV/A/England/397/2017,8891,545
8892,hRSV/A/England/397/2017,8892,542
8893,hRSV/A/England/397/2017,8893,540
8894,hRSV/A/England/397/2017,8894,536
8895,hRSV/A/England/397/2017,8895,554
8896,hRSV/A/England/397/2017,8896,553
8897,hRSV/A/England/397/2017,8897,538
8898,hRSV/A/England/397/2017,8898,538
8899,hRSV/A/England/397/2017,8899,538
8900,hRSV/A/England/397/2017,8900,541
8901,hRSV/A/England/397/2017,8901,541
8902,hRSV/A/England/397/2017,8902,549
8903,hRSV/A/England/397/2017,8903,548
8904,hRSV/A/England/397/2017,8904,536
8905,hRSV/A/England/397/2017,8905,559
8906,hRSV/A/England/397/2017,8906,559
8907,hRSV/A/England/397/2017,8907,567
8908,hRSV/A/England/397/2017,8908,568
8909,hRSV/A/England/397/2017,8909,555
8910,hRSV/A/England/397/2017,8910,567
8911,hRSV/A/England/397/2017,8911,565
8912,hRSV/A/England/397/2017,8912,563
8913,hRSV/A/England/397/2017,8913,567
8914,hRSV/A/England/397/2017,8914,533
8915,hRSV/A/England/397/2017,8915,551
8916,hRSV/A/England/397/2017,8916,541
8917,hRSV/A/England/397/2017,8917,541
8918,hRSV/A/England/397/2017,8918,537
8919,hRSV/A/England/397/2017,8919,526
8920,hRSV/A/England/397/2017,8920,529
8921,hRSV/A/England/397/2017,8921,521
8922,hRSV/A/England/397/2017,8922,523
8923,hRSV/A/England/397/2017,8923,523
8924,hRSV/A/England/397/2017,8924,510
8925,hRSV/A/England/397/2017,8925,509
8926,hRSV/A/England/397/2017,8926,505
8927,hRSV/A/England/397/2017,8927,505
8928,hRSV/A/England/397/2017,8928,496
8929,hRSV/A/England/397/2017,8929,489
8930,hRSV/A/England/397/2017,8930,490
8931,hRSV/A/England/397/2017,8931,491
8932,hRSV/A/England/397/2017,8932,489
8933,hRSV/A/England/397/2017,8933,488
8934,hRSV/A/England/397/2017,8934,489
8935,hRSV/A/England/397/2017,8935,496
8936,hRSV/A/England/397/2017,8936,498
8937,hRSV/A/England/397/2017,8937,495
8938,hRSV/A/England/397/2017,8938,495
8939,hRSV/A/England/397/2017,8939,500
8940,hRSV/A/England/397/2017,8940,501
8941,hRSV/A/England/397/2017,8941,501
8942,hRSV/A/England/397/2017,8942,494
8943,hRSV/A/England/397/2017,8943,492
8944,hRSV/A/England/397/2017,8944,494
8945,hRSV/A/England/397/2017,8945,500
8946,hRSV/A/England/397/2017,8946,511
8947,hRSV/A/England/397/2017,8947,510
8948,hRSV/A/England/397/2017,8948,510
8949,hRSV/A/England/397/2017,8949,505
8950,hRSV/A/England/397/2017,8950,505
8951,hRSV/A/England/397/2017,8951,515
8952,hRSV/A/England/397/2017,8952,518
8953,hRSV/A/England/397/2017,8953,517
8954,hRSV/A/England/397/2017,8954,523
8955,hRSV/A/England/397/2017,8955,517
8956,hRSV/A/England/397/2017,8956,516
8957,hRSV/A/England/397/2017,8957,527
8958,hRSV/A/England/397/2017,8958,517
8959,hRSV/A/England/397/2017,8959,517
8960,hRSV/A/England/397/2017,8960,507
8961,hRSV/A/England/397/2017,8961,508
8962,hRSV/A/England/397/2017,8962,510
8963,hRSV/A/England/397/2017,8963,507
8964,hRSV/A/England/397/2017,8964,490
8965,hRSV/A/England/397/2017,8965,477
8966,hRSV/A/England/397/2017,8966,477
8967,hRSV/A/England/397/2017,8967,516
8968,hRSV/A/England/397/2017,8968,536
8969,hRSV/A/England/397/2017,8969,536
8970,hRSV/A/England/397/2017,8970,536
8971,hRSV/A/England/397/2017,8971,537
8972,hRSV/A/England/397/2017,8972,544
8973,hRSV/A/England/397/2017,8973,544
8974,hRSV/A/England/397/2017,8974,546
8975,hRSV/A/England/397/2017,8975,537
8976,hRSV/A/England/397/2017,8976,521
8977,hRSV/A/England/397/2017,8977,529
8978,hRSV/A/England/397/2017,8978,531
8979,hRSV/A/England/397/2017,8979,533
8980,hRSV/A/England/397/2017,8980,537
8981,hRSV/A/England/397/2017,8981,533
8982,hRSV/A/England/397/2017,8982,553
8983,hRSV/A/England/397/2017,8983,590
8984,hRSV/A/England/397/2017,8984,603
8985,hRSV/A/England/397/2017,8985,610
8986,hRSV/A/England/397/2017,8986,658
8987,hRSV/A/England/397/2017,8987,659
8988,hRSV/A/England/397/2017,8988,673
8989,hRSV/A/England/397/2017,8989,678
8990,hRSV/A/England/397/2017,8990,678
8991,hRSV/A/England/397/2017,8991,671
8992,hRSV/A/England/397/2017,8992,673
8993,hRSV/A/England/397/2017,8993,665
8994,hRSV/A/England/397/2017,8994,665
8995,hRSV/A/England/397/2017,8995,658
8996,hRSV/A/England/397/2017,8996,679
8997,hRSV/A/England/397/2017,8997,689
8998,hRSV/A/England/397/2017,8998,686
8999,hRSV/A/England/397/2017,8999,687
9000,hRSV/A/England/397/2017,9000,685
9001,hRSV/A/England/397/2017,9001,686
9002,hRSV/A/England/397/2017,9002,689
9003,hRSV/A/England/397/2017,9003,697
9004,hRSV/A/England/397/2017,9004,704
9005,hRSV/A/England/397/2017,9005,700
9006,hRSV/A/England/397/2017,9006,702
9007,hRSV/A/England/397/2017,9007,704
9008,hRSV/A/England/397/2017,9008,704
9009,hRSV/A/England/397/2017,9009,706
9010,hRSV/A/England/397/2017,9010,708
9011,hRSV/A/England/397/2017,9011,743
9012,hRSV/A/England/397/2017,9012,742
9013,hRSV/A/England/397/2017,9013,718
9014,hRSV/A/England/397/2017,9014,715
9015,hRSV/A/England/397/2017,9015,703
9016,hRSV/A/England/397/2017,9016,702
9017,hRSV/A/England/397/2017,9017,701
9018,hRSV/A/England/397/2017,9018,701
9019,hRSV/A/England/397/2017,9019,695
9020,hRSV/A/England/397/2017,9020,682
9021,hRSV/A/England/397/2017,9021,716
9022,hRSV/A/England/397/2017,9022,714
9023,hRSV/A/England/397/2017,9023,714
9024,hRSV/A/England/397/2017,9024,712
9025,hRSV/A/England/397/2017,9025,713
9026,hRSV/A/England/397/2017,9026,713
9027,hRSV/A/England/397/2017,9027,713
9028,hRSV/A/England/397/2017,9028,705
9029,hRSV/A/England/397/2017,9029,709
9030,hRSV/A/England/397/2017,9030,689
9031,hRSV/A/England/397/2017,9031,692
9032,hRSV/A/England/397/2017,9032,692
9033,hRSV/A/England/397/2017,9033,690
9034,hRSV/A/England/397/2017,9034,685
9035,hRSV/A/England/397/2017,9035,678
9036,hRSV/A/England/397/2017,9036,677
9037,hRSV/A/England/397/2017,9037,675
9038,hRSV/A/England/397/2017,9038,668
9039,hRSV/A/England/397/2017,9039,662
9040,hRSV/A/England/397/2017,9040,659
9041,hRSV/A/England/397/2017,9041,672
9042,hRSV/A/England/397/2017,9042,665
9043,hRSV/A/England/397/2017,9043,661
9044,hRSV/A/England/397/2017,9044,659
9045,hRSV/A/England/397/2017,9045,659
9046,hRSV/A/England/397/2017,9046,659
9047,hRSV/A/England/397/2017,9047,659
9048,hRSV/A/England/397/2017,9048,656
9049,hRSV/A/England/397/2017,9049,647
9050,hRSV/A/England/397/2017,9050,627
9051,hRSV/A/England/397/2017,9051,626
9052,hRSV/A/England/397/2017,9052,626
9053,hRSV/A/England/397/2017,9053,616
9054,hRSV/A/England/397/2017,9054,616
9055,hRSV/A/England/397/2017,9055,615
9056,hRSV/A/England/397/2017,9056,613
9057,hRSV/A/England/397/2017,9057,613
9058,hRSV/A/England/397/2017,9058,603
9059,hRSV/A/England/397/2017,9059,601
9060,hRSV/A/England/397/2017,9060,597
9061,hRSV/A/England/397/2017,9061,591
9062,hRSV/A/England/397/2017,9062,591
9063,hRSV/A/England/397/2017,9063,582
9064,hRSV/A/England/397/2017,9064,582
9065,hRSV/A/England/397/2017,9065,580
9066,hRSV/A/England/397/2017,9066,579
9067,hRSV/A/England/397/2017,9067,578
9068,hRSV/A/England/397/2017,9068,577
9069,hRSV/A/England/397/2017,9069,577
9070,hRSV/A/England/397/2017,9070,577
9071,hRSV/A/England/397/2017,9071,575
9072,hRSV/A/England/397/2017,9072,575
9073,hRSV/A/England/397/2017,9073,574
9074,hRSV/A/England/397/2017,9074,899
9075,hRSV/A/England/397/2017,9075,897
9076,hRSV/A/England/397/2017,9076,901
9077,hRSV/A/England/397/2017,9077,903
9078,hRSV/A/England/397/2017,9078,933
9079,hRSV/A/England/397/2017,9079,934
9080,hRSV/A/England/397/2017,9080,932
9081,hRSV/A/England/397/2017,9081,944
9082,hRSV/A/England/397/2017,9082,974
9083,hRSV/A/England/397/2017,9083,1059
9084,hRSV/A/England/397/2017,9084,1077
9085,hRSV/A/England/397/2017,9085,1078
9086,hRSV/A/England/397/2017,9086,1099
9087,hRSV/A/England/397/2017,9087,1090
9088,hRSV/A/England/397/2017,9088,1148
9089,hRSV/A/England/397/2017,9089,1158
9090,hRSV/A/England/397/2017,9090,1161
9091,hRSV/A/England/397/2017,9091,1173
9092,hRSV/A/England/397/2017,9092,1150
9093,hRSV/A/England/397/2017,9093,1140
9094,hRSV/A/England/397/2017,9094,1143
9095,hRSV/A/England/397/2017,9095,1138
9096,hRSV/A/England/397/2017,9096,1206
9097,hRSV/A/England/397/2017,9097,1198
9098,hRSV/A/England/397/2017,9098,1199
9099,hRSV/A/England/397/2017,9099,1207
9100,hRSV/A/England/397/2017,9100,1202
9101,hRSV/A/England/397/2017,9101,1206
9102,hRSV/A/England/397/2017,9102,1203
9103,hRSV/A/England/397/2017,9103,1203
9104,hRSV/A/England/397/2017,9104,1200
9105,hRSV/A/England/397/2017,9105,1195
9106,hRSV/A/England/397/2017,9106,1218
9107,hRSV/A/England/397/2017,9107,1219
9108,hRSV/A/England/397/2017,9108,1217
9109,hRSV/A/England/397/2017,9109,1216
9110,hRSV/A/England/397/2017,9110,1217
9111,hRSV/A/England/397/2017,9111,1217
9112,hRSV/A/England/397/2017,9112,1215
9113,hRSV/A/England/397/2017,9113,1215
9114,hRSV/A/England/397/2017,9114,1128
9115,hRSV/A/England/397/2017,9115,1118
9116,hRSV/A/England/397/2017,9116,1117
9117,hRSV/A/England/397/2017,9117,1115
9118,hRSV/A/England/397/2017,9118,1114
9119,hRSV/A/England/397/2017,9119,1099
9120,hRSV/A/England/397/2017,9120,1122
9121,hRSV/A/England/397/2017,9121,866
9122,hRSV/A/England/397/2017,9122,869
9123,hRSV/A/England/397/2017,9123,871
9124,hRSV/A/England/397/2017,9124,872
9125,hRSV/A/England/397/2017,9125,878
9126,hRSV/A/England/397/2017,9126,878
9127,hRSV/A/England/397/2017,9127,889
9128,hRSV/A/England/397/2017,9128,896
9129,hRSV/A/England/397/2017,9129,905
9130,hRSV/A/England/397/2017,9130,913
9131,hRSV/A/England/397/2017,9131,914
9132,hRSV/A/England/397/2017,9132,935
9133,hRSV/A/England/397/2017,9133,936
9134,hRSV/A/England/397/2017,9134,958
9135,hRSV/A/England/397/2017,9135,958
9136,hRSV/A/England/397/2017,9136,961
9137,hRSV/A/England/397/2017,9137,965
9138,hRSV/A/England/397/2017,9138,972
9139,hRSV/A/England/397/2017,9139,1031
9140,hRSV/A/England/397/2017,9140,1046
9141,hRSV/A/England/397/2017,9141,1067
9142,hRSV/A/England/397/2017,9142,1069
9143,hRSV/A/England/397/2017,9143,1071
9144,hRSV/A/England/397/2017,9144,1085
9145,hRSV/A/England/397/2017,9145,1085
9146,hRSV/A/England/397/2017,9146,1087
9147,hRSV/A/England/397/2017,9147,1085
9148,hRSV/A/England/397/2017,9148,1069
9149,hRSV/A/England/397/2017,9149,1077
9150,hRSV/A/England/397/2017,9150,1075
9151,hRSV/A/England/397/2017,9151,1085
9152,hRSV/A/England/397/2017,9152,1085
9153,hRSV/A/England/397/2017,9153,1093
9154,hRSV/A/England/397/2017,9154,1094
9155,hRSV/A/England/397/2017,9155,1094
9156,hRSV/A/England/397/2017,9156,1109
9157,hRSV/A/England/397/2017,9157,1111
9158,hRSV/A/England/397/2017,9158,1112
9159,hRSV/A/England/397/2017,9159,1114
9160,hRSV/A/England/397/2017,9160,1100
9161,hRSV/A/England/397/2017,9161,1100
9162,hRSV/A/England/397/2017,9162,1100
9163,hRSV/A/England/397/2017,9163,1105
9164,hRSV/A/England/397/2017,9164,1105
9165,hRSV/A/England/397/2017,9165,1100
9166,hRSV/A/England/397/2017,9166,1102
9167,hRSV/A/England/397/2017,9167,1103
9168,hRSV/A/England/397/2017,9168,1123
9169,hRSV/A/England/397/2017,9169,1124
9170,hRSV/A/England/397/2017,9170,1125
9171,hRSV/A/England/397/2017,9171,1129
9172,hRSV/A/England/397/2017,9172,1127
9173,hRSV/A/England/397/2017,9173,1127
9174,hRSV/A/England/397/2017,9174,1128
9175,hRSV/A/England/397/2017,9175,1131
9176,hRSV/A/England/397/2017,9176,1133
9177,hRSV/A/England/397/2017,9177,1091
9178,hRSV/A/England/397/2017,9178,1104
9179,hRSV/A/England/397/2017,9179,1107
9180,hRSV/A/England/397/2017,9180,1108
9181,hRSV/A/England/397/2017,9181,1150
9182,hRSV/A/England/397/2017,9182,1146
9183,hRSV/A/England/397/2017,9183,1145
9184,hRSV/A/England/397/2017,9184,1146
9185,hRSV/A/England/397/2017,9185,1146
9186,hRSV/A/England/397/2017,9186,1181
9187,hRSV/A/England/397/2017,9187,1169
9188,hRSV/A/England/397/2017,9188,1119
9189,hRSV/A/England/397/2017,9189,1123
9190,hRSV/A/England/397/2017,9190,1054
9191,hRSV/A/England/397/2017,9191,1060
9192,hRSV/A/England/397/2017,9192,1063
9193,hRSV/A/England/397/2017,9193,1063
9194,hRSV/A/England/397/2017,9194,1064
9195,hRSV/A/England/397/2017,9195,1034
9196,hRSV/A/England/397/2017,9196,1039
9197,hRSV/A/England/397/2017,9197,1046
9198,hRSV/A/England/397/2017,9198,1041
9199,hRSV/A/England/397/2017,9199,1041
9200,hRSV/A/England/397/2017,9200,1029
9201,hRSV/A/England/397/2017,9201,1023
9202,hRSV/A/England/397/2017,9202,1019
9203,hRSV/A/England/397/2017,9203,1013
9204,hRSV/A/England/397/2017,9204,1009
9205,hRSV/A/England/397/2017,9205,959
9206,hRSV/A/England/397/2017,9206,949
9207,hRSV/A/England/397/2017,9207,953
9208,hRSV/A/England/397/2017,9208,957
9209,hRSV/A/England/397/2017,9209,957
9210,hRSV/A/England/397/2017,9210,949
9211,hRSV/A/England/397/2017,9211,947
9212,hRSV/A/England/397/2017,9212,934
9213,hRSV/A/England/397/2017,9213,948
9214,hRSV/A/England/397/2017,9214,945
9215,hRSV/A/England/397/2017,9215,945
9216,hRSV/A/England/397/2017,9216,912
9217,hRSV/A/England/397/2017,9217,912
9218,hRSV/A/England/397/2017,9218,916
9219,hRSV/A/England/397/2017,9219,905
9220,hRSV/A/England/397/2017,9220,909
9221,hRSV/A/England/397/2017,9221,915
9222,hRSV/A/England/397/2017,9222,891
9223,hRSV/A/England/397/2017,9223,892
9224,hRSV/A/England/397/2017,9224,892
9225,hRSV/A/England/397/2017,9225,896
9226,hRSV/A/England/397/2017,9226,877
9227,hRSV/A/England/397/2017,9227,875
9228,hRSV/A/England/397/2017,9228,850
9229,hRSV/A/England/397/2017,9229,738
9230,hRSV/A/England/397/2017,9230,750
9231,hRSV/A/England/397/2017,9231,753
9232,hRSV/A/England/397/2017,9232,751
9233,hRSV/A/England/397/2017,9233,750
9234,hRSV/A/England/397/2017,9234,736
9235,hRSV/A/England/397/2017,9235,734
9236,hRSV/A/England/397/2017,9236,713
9237,hRSV/A/England/397/2017,9237,694
9238,hRSV/A/England/397/2017,9238,719
9239,hRSV/A/England/397/2017,9239,692
9240,hRSV/A/England/397/2017,9240,688
9241,hRSV/A/England/397/2017,9241,683
9242,hRSV/A/England/397/2017,9242,680
9243,hRSV/A/England/397/2017,9243,676
9244,hRSV/A/England/397/2017,9244,669
9245,hRSV/A/England/397/2017,9245,659
9246,hRSV/A/England/397/2017,9246,658
9247,hRSV/A/England/397/2017,9247,611
9248,hRSV/A/England/397/2017,9248,615
9249,hRSV/A/England/397/2017,9249,611
9250,hRSV/A/England/397/2017,9250,612
9251,hRSV/A/England/397/2017,9251,611
9252,hRSV/A/England/397/2017,9252,610
9253,hRSV/A/England/397/2017,9253,577
9254,hRSV/A/England/397/2017,9254,571
9255,hRSV/A/England/397/2017,9255,570
9256,hRSV/A/England/397/2017,9256,574
9257,hRSV/A/England/397/2017,9257,575
9258,hRSV/A/England/397/2017,9258,577
9259,hRSV/A/England/397/2017,9259,578
9260,hRSV/A/England/397/2017,9260,580
9261,hRSV/A/England/397/2017,9261,578
9262,hRSV/A/England/397/2017,9262,578
9263,hRSV/A/England/397/2017,9263,583
9264,hRSV/A/England/397/2017,9264,583
9265,hRSV/A/England/397/2017,9265,584
9266,hRSV/A/England/397/2017,9266,582
9267,hRSV/A/England/397/2017,9267,582
9268,hRSV/A/England/397/2017,9268,570
9269,hRSV/A/England/397/2017,9269,575
9270,hRSV/A/England/397/2017,9270,572
9271,hRSV/A/England/397/2017,9271,574
9272,hRSV/A/England/397/2017,9272,584
9273,hRSV/A/England/397/2017,9273,621
9274,hRSV/A/England/397/2017,9274,622
9275,hRSV/A/England/397/2017,9275,647
9276,hRSV/A/England/397/2017,9276,646
9277,hRSV/A/England/397/2017,9277,644
9278,hRSV/A/England/397/2017,9278,661
9279,hRSV/A/England/397/2017,9279,666
9280,hRSV/A/England/397/2017,9280,716
9281,hRSV/A/England/397/2017,9281,713
9282,hRSV/A/England/397/2017,9282,688
9283,hRSV/A/England/397/2017,9283,706
9284,hRSV/A/England/397/2017,9284,714
9285,hRSV/A/England/397/2017,9285,728
9286,hRSV/A/England/397/2017,9286,729
9287,hRSV/A/England/397/2017,9287,689
9288,hRSV/A/England/397/2017,9288,730
9289,hRSV/A/England/397/2017,9289,682
9290,hRSV/A/England/397/2017,9290,745
9291,hRSV/A/England/397/2017,9291,747
9292,hRSV/A/England/397/2017,9292,782
9293,hRSV/A/England/397/2017,9293,784
9294,hRSV/A/England/397/2017,9294,785
9295,hRSV/A/England/397/2017,9295,782
9296,hRSV/A/England/397/2017,9296,784
9297,hRSV/A/England/397/2017,9297,782
9298,hRSV/A/England/397/2017,9298,781
9299,hRSV/A/England/397/2017,9299,778
9300,hRSV/A/England/397/2017,9300,789
9301,hRSV/A/England/397/2017,9301,769
9302,hRSV/A/England/397/2017,9302,778
9303,hRSV/A/England/397/2017,9303,776
9304,hRSV/A/England/397/2017,9304,775
9305,hRSV/A/England/397/2017,9305,781
9306,hRSV/A/England/397/2017,9306,780
9307,hRSV/A/England/397/2017,9307,784
9308,hRSV/A/England/397/2017,9308,784
9309,hRSV/A/England/397/2017,9309,784
9310,hRSV/A/England/397/2017,9310,796
9311,hRSV/A/England/397/2017,9311,793
9312,hRSV/A/England/397/2017,9312,791
9313,hRSV/A/England/397/2017,9313,794
9314,hRSV/A/England/397/2017,9314,792
9315,hRSV/A/England/397/2017,9315,791
9316,hRSV/A/England/397/2017,9316,780
9317,hRSV/A/England/397/2017,9317,777
9318,hRSV/A/England/397/2017,9318,779
9319,hRSV/A/England/397/2017,9319,771
9320,hRSV/A/England/397/2017,9320,771
9321,hRSV/A/England/397/2017,9321,771
9322,hRSV/A/England/397/2017,9322,769
9323,hRSV/A/England/397/2017,9323,770
9324,hRSV/A/England/397/2017,9324,777
9325,hRSV/A/England/397/2017,9325,805
9326,hRSV/A/England/397/2017,9326,803
9327,hRSV/A/England/397/2017,9327,802
9328,hRSV/A/England/397/2017,9328,797
9329,hRSV/A/England/397/2017,9329,790
9330,hRSV/A/England/397/2017,9330,790
9331,hRSV/A/England/397/2017,9331,788
9332,hRSV/A/England/397/2017,9332,787
9333,hRSV/A/England/397/2017,9333,784
9334,hRSV/A/England/397/2017,9334,764
9335,hRSV/A/England/397/2017,9335,774
9336,hRSV/A/England/397/2017,9336,774
9337,hRSV/A/England/397/2017,9337,772
9338,hRSV/A/England/397/2017,9338,769
9339,hRSV/A/England/397/2017,9339,769
9340,hRSV/A/England/397/2017,9340,769
9341,hRSV/A/England/397/2017,9341,768
9342,hRSV/A/England/397/2017,9342,765
9343,hRSV/A/England/397/2017,9343,764
9344,hRSV/A/England/397/2017,9344,756
9345,hRSV/A/England/397/2017,9345,753
9346,hRSV/A/England/397/2017,9346,753
9347,hRSV/A/England/397/2017,9347,753
9348,hRSV/A/England/397/2017,9348,753
9349,hRSV/A/England/397/2017,9349,753
9350,hRSV/A/England/397/2017,9350,752
9351,hRSV/A/England/397/2017,9351,752
9352,hRSV/A/England/397/2017,9352,749
9353,hRSV/A/England/397/2017,9353,749
9354,hRSV/A/England/397/2017,9354,743
9355,hRSV/A/England/397/2017,9355,736
9356,hRSV/A/England/397/2017,9356,734
9357,hRSV/A/England/397/2017,9357,734
9358,hRSV/A/England/397/2017,9358,734
9359,hRSV/A/England/397/2017,9359,734
9360,hRSV/A/England/397/2017,9360,731
9361,hRSV/A/England/397/2017,9361,699
9362,hRSV/A/England/397/2017,9362,699
9363,hRSV/A/England/397/2017,9363,697
9364,hRSV/A/England/397/2017,9364,697
9365,hRSV/A/England/397/2017,9365,697
9366,hRSV/A/England/397/2017,9366,1116
9367,hRSV/A/England/397/2017,9367,1188
9368,hRSV/A/England/397/2017,9368,1170
9369,hRSV/A/England/397/2017,9369,1171
9370,hRSV/A/England/397/2017,9370,1167
9371,hRSV/A/England/397/2017,9371,1173
9372,hRSV/A/England/397/2017,9372,1172
9373,hRSV/A/England/397/2017,9373,1180
