#indeks,segment,pozycja,pokrycie
6398,hRSV/A/England/397/2017,6398,1090
6399,hRSV/A/England/397/2017,6399,1079
6400,hRSV/A/England/397/2017,6400,1085
6401,hRSV/A/England/397/2017,6401,1064
6402,hRSV/A/England/397/2017,6402,1092
6403,hRSV/A/England/397/2017,6403,1082
6404,hRSV/A/England/397/2017,6404,1099
6405,hRSV/A/England/397/2017,6405,1099
6406,hRSV/A/England/397/2017,6406,1089
6407,hRSV/A/England/397/2017,6407,1091
6408,hRSV/A/England/397/2017,6408,1084
6409,hRSV/A/England/397/2017,6409,1124
6410,hRSV/A/England/397/2017,6410,1126
6411,hRSV/A/England/397/2017,6411,1122
6412,hRSV/A/England/397/2017,6412,1116
6413,hRSV/A/England/397/2017,6413,1095
6414,hRSV/A/England/397/2017,6414,1100
6415,hRSV/A/England/397/2017,6415,1102
6416,hRSV/A/England/397/2017,6416,1102
6417,hRSV/A/England/397/2017,6417,1104
6418,hRSV/A/England/397/2017,6418,1068
6419,hRSV/A/England/397/2017,6419,1032
6420,hRSV/A/England/397/2017,6420,1056
6421,hRSV/A/England/397/2017,6421,1064
6422,hRSV/A/England/397/2017,6422,1058
6423,hRSV/A/England/397/2017,6423,692
6424,hRSV/A/England/397/2017,6424,697
6425,hRSV/A/England/397/2017,6425,705
6426,hRSV/A/England/397/2017,6426,705
6427,hRSV/A/England/397/2017,6427,713
6428,hRSV/A/England/397/2017,6428,713
6429,hRSV/A/England/397/2017,6429,727
6430,hRSV/A/England/397/2017,6430,734
6431,hRSV/A/England/397/2017,6431,734
6432,hRSV/A/England/397/2017,6432,747
6433,hRSV/A/England/397/2017,6433,750
6434,hRSV/A/England/397/2017,6434,761
6435,hRSV/A/England/397/2017,6435,761
6436,hRSV/A/England/397/2017,6436,761
6437,hRSV/A/England/397/2017,6437,766
6438,hRSV/A/England/397/2017,6438,766
6439,hRSV/A/England/397/2017,6439,768
6440,hRSV/A/England/397/2017,6440,777
6441,hRSV/A/England/397/2017,6441,782
6442,hRSV/A/England/397/2017,6442,848
6443,hRSV/A/England/397/2017,6443,881
6444,hRSV/A/England/397/2017,6444,883
6445,hRSV/A/England/397/2017,6445,883
6446,hRSV/A/England/397/2017,6446,887
6447,hRSV/A/England/397/2017,6447,892
6448,hRSV/A/England/397/2017,6448,919
6449,hRSV/A/England/397/2017,6449,924
6450,hRSV/A/England/397/2017,6450,929
6451,hRSV/A/England/397/2017,6451,929
6452,hRSV/A/England/397/2017,6452,966
6453,hRSV/A/England/397/2017,6453,992
6454,hRSV/A/England/397/2017,6454,997
6455,hRSV/A/England/397/2017,6455,1008
6456,hRSV/A/England/397/2017,6456,1016
6457,hRSV/A/England/397/2017,6457,1019
6458,hRSV/A/England/397/2017,6458,1026
6459,hRSV/A/England/397/2017,6459,1030
6460,hRSV/A/England/397/2017,6460,1031
6461,hRSV/A/England/397/2017,6461,1036
6462,hRSV/A/England/397/2017,6462,1047
6463,hRSV/A/England/397/2017,6463,1055
6464,hRSV/A/England/397/2017,6464,1056
6465,hRSV/A/England/397/2017,6465,1060
6466,hRSV/A/England/397/2017,6466,1060
6467,hRSV/A/England/397/2017,6467,1100
6468,hRSV/A/England/397/2017,6468,1098
6469,hRSV/A/England/397/2017,6469,1116
6470,hRSV/A/England/397/2017,6470,1125
6471,hRSV/A/England/397/2017,6471,1135
6472,hRSV/A/England/397/2017,6472,1142
6473,hRSV/A/England/397/2017,6473,1141
6474,hRSV/A/England/397/2017,6474,1139
6475,hRSV/A/England/397/2017,6475,1143
6476,hRSV/A/England/397/2017,6476,1151
6477,hRSV/A/England/397/2017,6477,1198
6478,hRSV/A/England/397/2017,6478,1201
6479,hRSV/A/England/397/2017,6479,1202
6480,hRSV/A/England/397/2017,6480,1192
6481,hRSV/A/England/397/2017,6481,1208
6482,hRSV/A/England/397/2017,6482,1221
6483,hRSV/A/England/397/2017,6483,1223
6484,hRSV/A/England/397/2017,6484,1233
6485,hRSV/A/England/397/2017,6485,1221
6486,hRSV/A/England/397/2017,6486,1211
6487,hRSV/A/England/397/2017,6487,1210
6488,hRSV/A/England/397/2017,6488,1258
6489,hRSV/A/England/397/2017,6489,1264
6490,hRSV/A/England/397/2017,6490,1252
6491,hRSV/A/England/397/2017,6491,1253
6492,hRSV/A/England/397/2017,6492,1253
6493,hRSV/A/England/397/2017,6493,1260
6494,hRSV/A/England/397/2017,6494,1260
6495,hRSV/A/England/397/2017,6495,1263
6496,hRSV/A/England/397/2017,6496,1266
6497,hRSV/A/England/397/2017,6497,1216
6498,hRSV/A/England/397/2017,6498,1217
6499,hRSV/A/England/397/2017,6499,1215
6500,hRSV/A/England/397/2017,6500,1216
6501,hRSV/A/England/397/2017,6501,1216
6502,hRSV/A/England/397/2017,6502,1211
6503,hRSV/A/England/397/2017,6503,1214
6504,hRSV/A/England/397/2017,6504,1216
6505,hRSV/A/England/397/2017,6505,1212
6506,hRSV/A/England/397/2017,6506,1218
6507,hRSV/A/England/397/2017,6507,1221
6508,hRSV/A/England/397/2017,6508,1222
6509,hRSV/A/England/397/2017,6509,1222
6510,hRSV/A/England/397/2017,6510,1225
6511,hRSV/A/England/397/2017,6511,1229
6512,hRSV/A/England/397/2017,6512,1231
6513,hRSV/A/England/397/2017,6513,1235
6514,hRSV/A/England/397/2017,6514,1237
6515,hRSV/A/England/397/2017,6515,1238
6516,hRSV/A/England/397/2017,6516,1240
6517,hRSV/A/England/397/2017,6517,1232
6518,hRSV/A/England/397/2017,6518,1245
6519,hRSV/A/England/397/2017,6519,1242
6520,hRSV/A/England/397/2017,6520,1224
6521,hRSV/A/England/397/2017,6521,1205
6522,hRSV/A/England/397/2017,6522,1201
6523,hRSV/A/England/397/2017,6523,1205
6524,hRSV/A/England/397/2017,6524,1192
6525,hRSV/A/England/397/2017,6525,1190
6526,hRSV/A/England/397/2017,6526,1193
6527,hRSV/A/England/397/2017,6527,1147
6528,hRSV/A/England/397/2017,6528,1162
6529,hRSV/A/England/397/2017,6529,1162
6530,hRSV/A/England/397/2017,6530,1126
6531,hRSV/A/England/397/2017,6531,1028
6532,hRSV/A/England/397/2017,6532,1023
6533,hRSV/A/England/397/2017,6533,1022
6534,hRSV/A/England/397/2017,6534,1006
6535,hRSV/A/England/397/2017,6535,1007
6536,hRSV/A/England/397/2017,6536,1001
6537,hRSV/A/England/397/2017,6537,987
6538,hRSV/A/England/397/2017,6538,968
6539,hRSV/A/England/397/2017,6539,965
6540,hRSV/A/England/397/2017,6540,959
6541,hRSV/A/England/397/2017,6541,959
6542,hRSV/A/England/397/2017,6542,948
6543,hRSV/A/England/397/2017,6543,948
6544,hRSV/A/England/397/2017,6544,929
6545,hRSV/A/England/397/2017,6545,922
6546,hRSV/A/England/397/2017,6546,930
6547,hRSV/A/England/397/2017,6547,927
6548,hRSV/A/England/397/2017,6548,929
6549,hRSV/A/England/397/2017,6549,930
6550,hRSV/A/England/397/2017,6550,923
6551,hRSV/A/England/397/2017,6551,913
6552,hRSV/A/England/397/2017,6552,898
6553,hRSV/A/England/397/2017,6553,902
6554,hRSV/A/England/397/2017,6554,897
6555,hRSV/A/England/397/2017,6555,893
6556,hRSV/A/England/397/2017,6556,867
6557,hRSV/A/England/397/2017,6557,855
6558,hRSV/A/England/397/2017,6558,856
6559,hRSV/A/England/397/2017,6559,848
6560,hRSV/A/England/397/2017,6560,837
6561,hRSV/A/England/397/2017,6561,837
6562,hRSV/A/England/397/2017,6562,829
6563,hRSV/A/England/397/2017,6563,827
6564,hRSV/A/England/397/2017,6564,829
6565,hRSV/A/England/397/2017,6565,808
6566,hRSV/A/England/397/2017,6566,810
6567,hRSV/A/England/397/2017,6567,805
6568,hRSV/A/England/397/2017,6568,797
6569,hRSV/A/England/397/2017,6569,797
6570,hRSV/A/England/397/2017,6570,799
6571,hRSV/A/England/397/2017,6571,793
6572,hRSV/A/England/397/2017,6572,789
6573,hRSV/A/England/397/2017,6573,789
6574,hRSV/A/England/397/2017,6574,792
6575,hRSV/A/England/397/2017,6575,786
6576,hRSV/A/England/397/2017,6576,786
6577,hRSV/A/England/397/2017,6577,781
6578,hRSV/A/England/397/2017,6578,776
6579,hRSV/A/England/397/2017,6579,778
6580,hRSV/A/England/397/2017,6580,769
6581,hRSV/A/England/397/2017,6581,768
6582,hRSV/A/England/397/2017,6582,791
6583,hRSV/A/England/397/2017,6583,808
6584,hRSV/A/England/397/2017,6584,807
6585,hRSV/A/England/397/2017,6585,801
6586,hRSV/A/England/397/2017,6586,807
6587,hRSV/A/England/397/2017,6587,823
6588,hRSV/A/England/397/2017,6588,824
6589,hRSV/A/England/397/2017,6589,780
6590,hRSV/A/England/397/2017,6590,776
6591,hRSV/A/England/397/2017,6591,732
6592,hRSV/A/England/397/2017,6592,772
6593,hRSV/A/England/397/2017,6593,772
6594,hRSV/A/England/397/2017,6594,784
6595,hRSV/A/England/397/2017,6595,784
6596,hRSV/A/England/397/2017,6596,745
6597,hRSV/A/England/397/2017,6597,758
6598,hRSV/A/England/397/2017,6598,764
6599,hRSV/A/England/397/2017,6599,775
6600,hRSV/A/England/397/2017,6600,776
6601,hRSV/A/England/397/2017,6601,761
6602,hRSV/A/England/397/2017,6602,771
6603,hRSV/A/England/397/2017,6603,754
6604,hRSV/A/England/397/2017,6604,760
6605,hRSV/A/England/397/2017,6605,761
6606,hRSV/A/England/397/2017,6606,817
6607,hRSV/A/England/397/2017,6607,815
6608,hRSV/A/England/397/2017,6608,831
6609,hRSV/A/England/397/2017,6609,856
6610,hRSV/A/England/397/2017,6610,846
6611,hRSV/A/England/397/2017,6611,876
6612,hRSV/A/England/397/2017,6612,875
6613,hRSV/A/England/397/2017,6613,873
6614,hRSV/A/England/397/2017,6614,873
6615,hRSV/A/England/397/2017,6615,815
6616,hRSV/A/England/397/2017,6616,883
6617,hRSV/A/England/397/2017,6617,849
6618,hRSV/A/England/397/2017,6618,857
6619,hRSV/A/England/397/2017,6619,854
6620,hRSV/A/England/397/2017,6620,856
6621,hRSV/A/England/397/2017,6621,863
6622,hRSV/A/England/397/2017,6622,873
6623,hRSV/A/England/397/2017,6623,887
6624,hRSV/A/England/397/2017,6624,887
6625,hRSV/A/England/397/2017,6625,823
6626,hRSV/A/England/397/2017,6626,822
6627,hRSV/A/England/397/2017,6627,805
6628,hRSV/A/England/397/2017,6628,805
6629,hRSV/A/England/397/2017,6629,804
6630,hRSV/A/England/397/2017,6630,816
6631,hRSV/A/England/397/2017,6631,802
6632,hRSV/A/England/397/2017,6632,794
6633,hRSV/A/England/397/2017,6633,794
6634,hRSV/A/England/397/2017,6634,798
6635,hRSV/A/England/397/2017,6635,799
6636,hRSV/A/England/397/2017,6636,787
6637,hRSV/A/England/397/2017,6637,785
6638,hRSV/A/England/397/2017,6638,785
6639,hRSV/A/England/397/2017,6639,792
6640,hRSV/A/England/397/2017,6640,792
6641,hRSV/A/England/397/2017,6641,793
6642,hRSV/A/England/397/2017,6642,806
6643,hRSV/A/England/397/2017,6643,803
6644,hRSV/A/England/397/2017,6644,809
6645,hRSV/A/England/397/2017,6645,809
6646,hRSV/A/England/397/2017,6646,808
6647,hRSV/A/England/397/2017,6647,810
6648,hRSV/A/England/397/2017,6648,804
6649,hRSV/A/England/397/2017,6649,820
6650,hRSV/A/England/397/2017,6650,820
6651,hRSV/A/England/397/2017,6651,823
6652,hRSV/A/England/397/2017,6652,825
6653,hRSV/A/England/397/2017,6653,825
6654,hRSV/A/England/397/2017,6654,834
6655,hRSV/A/England/397/2017,6655,836
6656,hRSV/A/England/397/2017,6656,835
6657,hRSV/A/England/397/2017,6657,839
6658,hRSV/A/England/397/2017,6658,828
6659,hRSV/A/England/397/2017,6659,840
6660,hRSV/A/England/397/2017,6660,838
6661,hRSV/A/England/397/2017,6661,836
6662,hRSV/A/England/397/2017,6662,830
6663,hRSV/A/England/397/2017,6663,817
6664,hRSV/A/England/397/2017,6664,815
6665,hRSV/A/England/397/2017,6665,811
6666,hRSV/A/England/397/2017,6666,805
6667,hRSV/A/England/397/2017,6667,805
6668,hRSV/A/England/397/2017,6668,795
6669,hRSV/A/England/397/2017,6669,791
6670,hRSV/A/England/397/2017,6670,791
6671,hRSV/A/England/397/2017,6671,789
6672,hRSV/A/England/397/2017,6672,789
6673,hRSV/A/England/397/2017,6673,789
6674,hRSV/A/England/397/2017,6674,784
6675,hRSV/A/England/397/2017,6675,784
6676,hRSV/A/England/397/2017,6676,780
6677,hRSV/A/England/397/2017,6677,780
6678,hRSV/A/England/397/2017,6678,780
6679,hRSV/A/England/397/2017,6679,774
6680,hRSV/A/England/397/2017,6680,771
6681,hRSV/A/England/397/2017,6681,771
6682,hRSV/A/England/397/2017,6682,768
6683,hRSV/A/England/397/2017,6683,768
6684,hRSV/A/England/397/2017,6684,768
6685,hRSV/A/England/397/2017,6685,768
6686,hRSV/A/England/397/2017,6686,767
6687,hRSV/A/England/397/2017,6687,1094
6688,hRSV/A/England/397/2017,6688,1101
6689,hRSV/A/England/397/2017,6689,1103
6690,hRSV/A/England/397/2017,6690,1109
6691,hRSV/A/England/397/2017,6691,1103
6692,hRSV/A/England/397/2017,6692,1104
6693,hRSV/A/England/397/2017,6693,1104
6694,hRSV/A/England/397/2017,6694,1152
6695,hRSV/A/England/397/2017,6695,1153
6696,hRSV/A/England/397/2017,6696,1150
6697,hRSV/A/England/397/2017,6697,1155
6698,hRSV/A/England/397/2017,6698,1163
6699,hRSV/A/England/397/2017,6699,1167
6700,hRSV/A/England/397/2017,6700,1174
6701,hRSV/A/England/397/2017,6701,1172
6702,hRSV/A/England/397/2017,6702,1180
6703,hRSV/A/England/397/2017,6703,1187
6704,hRSV/A/England/397/2017,6704,1213
6705,hRSV/A/England/397/2017,6705,1219
6706,hRSV/A/England/397/2017,6706,1250
6707,hRSV/A/England/397/2017,6707,1256
6708,hRSV/A/England/397/2017,6708,1293
6709,hRSV/A/England/397/2017,6709,1307
6710,hRSV/A/England/397/2017,6710,1308
6711,hRSV/A/England/397/2017,6711,1306
6712,hRSV/A/England/397/2017,6712,1318
6713,hRSV/A/England/397/2017,6713,1318
6714,hRSV/A/England/397/2017,6714,1333
6715,hRSV/A/England/397/2017,6715,1318
6716,hRSV/A/England/397/2017,6716,1316
6717,hRSV/A/England/397/2017,6717,1292
6718,hRSV/A/England/397/2017,6718,1283
6719,hRSV/A/England/397/2017,6719,1294
6720,hRSV/A/England/397/2017,6720,1307
6721,hRSV/A/England/397/2017,6721,1302
6722,hRSV/A/England/397/2017,6722,1304
6723,hRSV/A/England/397/2017,6723,1231
6724,hRSV/A/England/397/2017,6724,1248
6725,hRSV/A/England/397/2017,6725,1219
6726,hRSV/A/England/397/2017,6726,1219
6727,hRSV/A/England/397/2017,6727,1221
6728,hRSV/A/England/397/2017,6728,1196
6729,hRSV/A/England/397/2017,6729,1128
6730,hRSV/A/England/397/2017,6730,1133
6731,hRSV/A/England/397/2017,6731,1132
6732,hRSV/A/England/397/2017,6732,1132
6733,hRSV/A/England/397/2017,6733,1128
6734,hRSV/A/England/397/2017,6734,1080
6735,hRSV/A/England/397/2017,6735,1078
6736,hRSV/A/England/397/2017,6736,1075
6737,hRSV/A/England/397/2017,6737,1078
6738,hRSV/A/England/397/2017,6738,1090
6739,hRSV/A/England/397/2017,6739,1057
6740,hRSV/A/England/397/2017,6740,1035
6741,hRSV/A/England/397/2017,6741,1041
6742,hRSV/A/England/397/2017,6742,1032
6743,hRSV/A/England/397/2017,6743,1031
6744,hRSV/A/England/397/2017,6744,1008
6745,hRSV/A/England/397/2017,6745,796
6746,hRSV/A/England/397/2017,6746,796
6747,hRSV/A/England/397/2017,6747,794
6748,hRSV/A/England/397/2017,6748,803
6749,hRSV/A/England/397/2017,6749,806
6750,hRSV/A/England/397/2017,6750,806
6751,hRSV/A/England/397/2017,6751,806
6752,hRSV/A/England/397/2017,6752,807
6753,hRSV/A/England/397/2017,6753,812
6754,hRSV/A/England/397/2017,6754,812
6755,hRSV/A/England/397/2017,6755,812
6756,hRSV/A/England/397/2017,6756,812
6757,hRSV/A/England/397/2017,6757,813
6758,hRSV/A/England/397/2017,6758,823
6759,hRSV/A/England/397/2017,6759,825
6760,hRSV/A/England/397/2017,6760,838
6761,hRSV/A/England/397/2017,6761,840
6762,hRSV/A/England/397/2017,6762,845
6763,hRSV/A/England/397/2017,6763,847
6764,hRSV/A/England/397/2017,6764,847
6765,hRSV/A/England/397/2017,6765,847
6766,hRSV/A/England/397/2017,6766,847
6767,hRSV/A/England/397/2017,6767,852
6768,hRSV/A/England/397/2017,6768,855
6769,hRSV/A/England/397/2017,6769,855
6770,hRSV/A/England/397/2017,6770,858
6771,hRSV/A/England/397/2017,6771,859
6772,hRSV/A/England/397/2017,6772,873
6773,hRSV/A/England/397/2017,6773,873
6774,hRSV/A/England/397/2017,6774,878
6775,hRSV/A/England/397/2017,6775,875
6776,hRSV/A/England/397/2017,6776,872
6777,hRSV/A/England/397/2017,6777,875
6778,hRSV/A/England/397/2017,6778,875
6779,hRSV/A/England/397/2017,6779,875
6780,hRSV/A/England/397/2017,6780,883
6781,hRSV/A/England/397/2017,6781,879
6782,hRSV/A/England/397/2017,6782,875
6783,hRSV/A/England/397/2017,6783,880
6784,hRSV/A/England/397/2017,6784,881
6785,hRSV/A/England/397/2017,6785,887
6786,hRSV/A/England/397/2017,6786,881
6787,hRSV/A/England/397/2017,6787,881
6788,hRSV/A/England/397/2017,6788,878
6789,hRSV/A/England/397/2017,6789,878
6790,hRSV/A/England/397/2017,6790,880
6791,hRSV/A/England/397/2017,6791,883
6792,hRSV/A/England/397/2017,6792,892
6793,hRSV/A/England/397/2017,6793,892
6794,hRSV/A/England/397/2017,6794,899
6795,hRSV/A/England/397/2017,6795,899
6796,hRSV/A/England/397/2017,6796,900
6797,hRSV/A/England/397/2017,6797,909
6798,hRSV/A/England/397/2017,6798,909
6799,hRSV/A/England/397/2017,6799,914
6800,hRSV/A/England/397/2017,6800,918
6801,hRSV/A/England/397/2017,6801,914
6802,hRSV/A/England/397/2017,6802,918
6803,hRSV/A/England/397/2017,6803,910
6804,hRSV/A/England/397/2017,6804,915
6805,hRSV/A/England/397/2017,6805,910
6806,hRSV/A/England/397/2017,6806,913
6807,hRSV/A/England/397/2017,6807,913
6808,hRSV/A/England/397/2017,6808,911
6809,hRSV/A/England/397/2017,6809,915
6810,hRSV/A/England/397/2017,6810,889
6811,hRSV/A/England/397/2017,6811,913
6812,hRSV/A/England/397/2017,6812,906
6813,hRSV/A/England/397/2017,6813,900
6814,hRSV/A/England/397/2017,6814,903
6815,hRSV/A/England/397/2017,6815,903
6816,hRSV/A/England/397/2017,6816,913
6817,hRSV/A/England/397/2017,6817,906
6818,hRSV/A/England/397/2017,6818,882
6819,hRSV/A/England/397/2017,6819,857
6820,hRSV/A/England/397/2017,6820,814
6821,hRSV/A/England/397/2017,6821,776
6822,hRSV/A/England/397/2017,6822,775
6823,hRSV/A/England/397/2017,6823,774
6824,hRSV/A/England/397/2017,6824,770
6825,hRSV/A/England/397/2017,6825,738
6826,hRSV/A/England/397/2017,6826,735
6827,hRSV/A/England/397/2017,6827,732
6828,hRSV/A/England/397/2017,6828,730
6829,hRSV/A/England/397/2017,6829,731
6830,hRSV/A/England/397/2017,6830,710
6831,hRSV/A/England/397/2017,6831,696
6832,hRSV/A/England/397/2017,6832,674
6833,hRSV/A/England/397/2017,6833,677
6834,hRSV/A/England/397/2017,6834,670
6835,hRSV/A/England/397/2017,6835,662
6836,hRSV/A/England/397/2017,6836,662
6837,hRSV/A/England/397/2017,6837,661
6838,hRSV/A/England/397/2017,6838,634
6839,hRSV/A/England/397/2017,6839,609
6840,hRSV/A/England/397/2017,6840,607
6841,hRSV/A/England/397/2017,6841,608
6842,hRSV/A/England/397/2017,6842,609
6843,hRSV/A/England/397/2017,6843,606
6844,hRSV/A/England/397/2017,6844,615
6845,hRSV/A/England/397/2017,6845,607
6846,hRSV/A/England/397/2017,6846,609
6847,hRSV/A/England/397/2017,6847,608
6848,hRSV/A/England/397/2017,6848,605
6849,hRSV/A/England/397/2017,6849,618
6850,hRSV/A/England/397/2017,6850,629
6851,hRSV/A/England/397/2017,6851,610
6852,hRSV/A/England/397/2017,6852,612
6853,hRSV/A/England/397/2017,6853,605
6854,hRSV/A/England/397/2017,6854,592
6855,hRSV/A/England/397/2017,6855,590
6856,hRSV/A/England/397/2017,6856,576
6857,hRSV/A/England/397/2017,6857,569
6858,hRSV/A/England/397/2017,6858,543
6859,hRSV/A/England/397/2017,6859,550
6860,hRSV/A/England/397/2017,6860,552
6861,hRSV/A/England/397/2017,6861,554
6862,hRSV/A/England/397/2017,6862,565
6863,hRSV/A/England/397/2017,6863,559
6864,hRSV/A/England/397/2017,6864,565
6865,hRSV/A/England/397/2017,6865,567
6866,hRSV/A/England/397/2017,6866,568
6867,hRSV/A/England/397/2017,6867,558
6868,hRSV/A/England/397/2017,6868,550
6869,hRSV/A/England/397/2017,6869,538
6870,hRSV/A/England/397/2017,6870,532
6871,hRSV/A/England/397/2017,6871,541
6872,hRSV/A/England/397/2017,6872,534
6873,hRSV/A/England/397/2017,6873,526
6874,hRSV/A/England/397/2017,6874,526
6875,hRSV/A/England/397/2017,6875,529
6876,hRSV/A/England/397/2017,6876,541
6877,hRSV/A/England/397/2017,6877,543
6878,hRSV/A/England/397/2017,6878,538
6879,hRSV/A/England/397/2017,6879,544
6880,hRSV/A/England/397/2017,6880,544
6881,hRSV/A/England/397/2017,6881,551
6882,hRSV/A/England/397/2017,6882,552
6883,hRSV/A/England/397/2017,6883,549
6884,hRSV/A/England/397/2017,6884,549
6885,hRSV/A/England/397/2017,6885,555
6886,hRSV/A/England/397/2017,6886,575
6887,hRSV/A/England/397/2017,6887,573
6888,hRSV/A/England/397/2017,6888,582
6889,hRSV/A/England/397/2017,6889,581
6890,hRSV/A/England/397/2017,6890,582
6891,hRSV/A/England/397/2017,6891,583
6892,hRSV/A/England/397/2017,6892,588
6893,hRSV/A/England/397/2017,6893,594
6894,hRSV/A/England/397/2017,6894,596
6895,hRSV/A/England/397/2017,6895,592
6896,hRSV/A/England/397/2017,6896,588
6897,hRSV/A/England/397/2017,6897,621
6898,hRSV/A/England/397/2017,6898,672
6899,hRSV/A/England/397/2017,6899,670
6900,hRSV/A/England/397/2017,6900,671
6901,hRSV/A/England/397/2017,6901,665
6902,hRSV/A/England/397/2017,6902,675
6903,hRSV/A/England/397/2017,6903,675
6904,hRSV/A/England/397/2017,6904,677
6905,hRSV/A/England/397/2017,6905,672
6906,hRSV/A/England/397/2017,6906,655
6907,hRSV/A/England/397/2017,6907,653
6908,hRSV/A/England/397/2017,6908,650
6909,hRSV/A/England/397/2017,6909,653
6910,hRSV/A/England/397/2017,6910,667
6911,hRSV/A/England/397/2017,6911,664
6912,hRSV/A/England/397/2017,6912,672
6913,hRSV/A/England/397/2017,6913,672
6914,hRSV/A/England/397/2017,6914,674
6915,hRSV/A/England/397/2017,6915,675
6916,hRSV/A/England/397/2017,6916,672
6917,hRSV/A/England/397/2017,6917,672
6918,hRSV/A/England/397/2017,6918,669
6919,hRSV/A/England/397/2017,6919,674
6920,hRSV/A/England/397/2017,6920,658
6921,hRSV/A/England/397/2017,6921,664
6922,hRSV/A/England/397/2017,6922,667
6923,hRSV/A/England/397/2017,6923,666
6924,hRSV/A/England/397/2017,6924,674
6925,hRSV/A/England/397/2017,6925,672
6926,hRSV/A/England/397/2017,6926,672
6927,hRSV/A/England/397/2017,6927,670
6928,hRSV/A/England/397/2017,6928,666
6929,hRSV/A/England/397/2017,6929,661
6930,hRSV/A/England/397/2017,6930,662
6931,hRSV/A/England/397/2017,6931,660
6932,hRSV/A/England/397/2017,6932,659
6933,hRSV/A/England/397/2017,6933,651
6934,hRSV/A/England/397/2017,6934,653
6935,hRSV/A/England/397/2017,6935,653
6936,hRSV/A/England/397/2017,6936,667
6937,hRSV/A/England/397/2017,6937,657
6938,hRSV/A/England/397/2017,6938,661
6939,hRSV/A/England/397/2017,6939,658
6940,hRSV/A/England/397/2017,6940,648
6941,hRSV/A/England/397/2017,6941,648
6942,hRSV/A/England/397/2017,6942,637
6943,hRSV/A/England/397/2017,6943,641
6944,hRSV/A/England/397/2017,6944,640
6945,hRSV/A/England/397/2017,6945,611
6946,hRSV/A/England/397/2017,6946,610
6947,hRSV/A/England/397/2017,6947,606
6948,hRSV/A/England/397/2017,6948,608
6949,hRSV/A/England/397/2017,6949,607
6950,hRSV/A/England/397/2017,6950,605
6951,hRSV/A/England/397/2017,6951,605
6952,hRSV/A/England/397/2017,6952,604
6953,hRSV/A/England/397/2017,6953,607
6954,hRSV/A/England/397/2017,6954,608
6955,hRSV/A/England/397/2017,6955,610
6956,hRSV/A/England/397/2017,6956,605
6957,hRSV/A/England/397/2017,6957,605
6958,hRSV/A/England/397/2017,6958,605
6959,hRSV/A/England/397/2017,6959,593
6960,hRSV/A/England/397/2017,6960,593
6961,hRSV/A/England/397/2017,6961,593
6962,hRSV/A/England/397/2017,6962,588
6963,hRSV/A/England/397/2017,6963,580
6964,hRSV/A/England/397/2017,6964,578
6965,hRSV/A/England/397/2017,6965,570
6966,hRSV/A/England/397/2017,6966,570
6967,hRSV/A/England/397/2017,6967,557
6968,hRSV/A/England/397/2017,6968,551
6969,hRSV/A/England/397/2017,6969,548
6970,hRSV/A/England/397/2017,6970,536
6971,hRSV/A/England/397/2017,6971,535
6972,hRSV/A/England/397/2017,6972,533
6973,hRSV/A/England/397/2017,6973,532
6974,hRSV/A/England/397/2017,6974,531
6975,hRSV/A/England/397/2017,6975,528
6976,hRSV/A/England/397/2017,6976,528
6977,hRSV/A/England/397/2017,6977,519
6978,hRSV/A/England/397/2017,6978,514
6979,hRSV/A/England/397/2017,6979,512
6980,hRSV/A/England/397/2017,6980,507
6981,hRSV/A/England/397/2017,6981,499
6982,hRSV/A/England/397/2017,6982,499
6983,hRSV/A/England/397/2017,6983,497
6984,hRSV/A/England/397/2017,6984,496
6985,hRSV/A/England/397/2017,6985,492
6986,hRSV/A/England/397/2017,6986,492
6987,hRSV/A/England/397/2017,6987,713
6988,hRSV/A/England/397/2017,6988,718
6989,hRSV/A/England/397/2017,6989,825
6990,hRSV/A/England/397/2017,6990,840
6991,hRSV/A/England/397/2017,6991,845
6992,hRSV/A/England/397/2017,6992,841
6993,hRSV/A/England/397/2017,6993,848
6994,hRSV/A/England/397/2017,6994,845
6995,hRSV/A/England/397/2017,6995,862
6996,hRSV/A/England/397/2017,6996,871
6997,hRSV/A/England/397/2017,6997,863
6998,hRSV/A/England/397/2017,6998,842
6999,hRSV/A/England/397/2017,6999,864
7000,hRSV/A/England/397/2017,7000,942
7001,hRSV/A/England/397/2017,7001,985
7002,hRSV/A/England/397/2017,7002,983
7003,hRSV/A/England/397/2017,7003,1004
7004,hRSV/A/England/397/2017,7004,999
7005,hRSV/A/England/397/2017,7005,1001
7006,hRSV/A/England/397/2017,7006,1001
7007,hRSV/A/England/397/2017,7007,999
7008,hRSV/A/England/397/2017,7008,1003
7009,hRSV/A/England/397/2017,7009,1010
7010,hRSV/A/England/397/2017,7010,1020
7011,hRSV/A/England/397/2017,7011,1015
7012,hRSV/A/England/397/2017,7012,1016
7013,hRSV/A/England/397/2017,7013,1017
7014,hRSV/A/England/397/2017,7014,1020
7015,hRSV/A/England/397/2017,7015,1026
7016,hRSV/A/England/397/2017,7016,1027
7017,hRSV/A/England/397/2017,7017,1016
7018,hRSV/A/England/397/2017,7018,1009
7019,hRSV/A/England/397/2017,7019,986
7020,hRSV/A/England/397/2017,7020,997
7021,hRSV/A/England/397/2017,7021,992
7022,hRSV/A/England/397/2017,7022,989
7023,hRSV/A/England/397/2017,7023,987
7024,hRSV/A/England/397/2017,7024,972
